  9.8471108e-001	  1.7379373e-001	 -1.1824573e-002	
 -1.7322678e-001	  9.8412516e-001	  3.8602422e-002	
  1.8345719e-002	 -3.5963900e-002	  9.9918468e-001	
 -2.3701698e+001	 -2.0721465e+001	  3.7722453e+000	
  9.9990677e-001	 -1.3653184e-002	 -2.0984084e-004	
  1.3653926e-002	  9.9989848e-001	  4.0747173e-003	
  1.5418668e-004	 -4.0772026e-003	  9.9999168e-001	
 -1.4107166e+001	 -9.0649665e+000	  1.2116057e+000	
  8.9657700e-001	  2.0329100e-001	  3.9347500e-001	
 -1.4681400e-001	  9.7461900e-001	 -1.6900900e-001	
 -4.1784600e-001	  9.3762600e-002	  9.0366700e-001	
 -4.1528700e+001	 -1.3505500e+001	 -2.4027900e+001	
  9.4339000e-001	  1.4738800e-001	  2.9714000e-001	
 -9.1339800e-002	  9.7665200e-001	 -1.9444500e-001	
 -3.1886100e-001	  1.5629600e-001	  9.3482600e-001	
 -3.2758000e+001	 -1.0589000e+001	 -2.3050100e+001	
  8.8509600e-001	  2.9539300e-001	  3.5965000e-001	
 -2.4187200e-001	  9.5215800e-001	 -1.8679700e-001	
 -3.9762100e-001	  7.8343400e-002	  9.1419900e-001	
 -4.4774600e+001	 -1.8724100e+001	 -2.3076700e+001	
  9.3438000e-001	  2.1515100e-001	  2.8397900e-001	
 -1.2961400e-001	  9.4773000e-001	 -2.9156200e-001	
 -3.3186600e-001	  2.3562200e-001	  9.1342600e-001	
 -3.5571700e+001	 -7.0288200e+000	 -2.7468100e+001	
  7.8734600e-001	  2.9683200e-001	  5.4035100e-001	
 -1.1477600e-001	  9.3171500e-001	 -3.4457900e-001	
 -6.0573400e-001	  2.0928400e-001	  7.6765000e-001	
 -5.9789100e+001	 -3.6621900e+000	 -3.4707100e+001	
  8.2477100e-001	  2.3503600e-001	  5.1430500e-001	
 -3.1299800e-002	  9.2710500e-001	 -3.7349200e-001	
 -5.6460000e-001	  2.9194800e-001	  7.7200600e-001	
 -5.1874800e+001	  2.2254400e+000	 -3.8429200e+001	
  8.2812100e-001	  2.4918500e-001	  5.0211700e-001	
 -5.3842400e-002	  9.2697800e-001	 -3.7123000e-001	
 -5.5795700e-001	  2.8038700e-001	  7.8106700e-001	
 -5.2068400e+001	  1.2867100e+000	 -3.8420000e+001	
  8.4367100e-001	  2.6014400e-001	  4.6962200e-001	
 -1.3148600e-001	  9.4823900e-001	 -2.8905700e-001	
 -5.2051000e-001	  1.8212000e-001	  8.3420600e-001	
 -5.0262400e+001	 -8.2091000e+000	 -3.2791000e+001	
  6.2647900e-001	  7.4543400e-001	  2.2770800e-001	
 -7.2130400e-001	  6.6517100e-001	 -1.9304800e-001	
 -2.9536900e-001	 -4.3305600e-002	  9.5440100e-001	
 -8.5539300e+001	 -1.3045600e+001	 -4.7852000e+000	
  6.0639200e-001	  2.3902500e-001	  7.5839100e-001	
 -2.6867300e-001	  9.5924800e-001	 -8.7505000e-002	
 -7.4840100e-001	 -1.5069700e-001	  6.4590000e-001	
 -7.9927600e+001	 -3.1680000e+001	 -1.2965800e+001	
  8.2904200e-001	  2.4627100e-001	  5.0203600e-001	
 -1.1090700e-001	  9.5237800e-001	 -2.8403600e-001	
 -5.4807700e-001	  1.7979800e-001	  8.1687400e-001	
 -5.1833300e+001	 -8.8189800e+000	 -3.7583300e+001	
  8.8709800e-001	  1.4661700e-001	  4.3767500e-001	
 -3.8269000e-002	  9.6830900e-001	 -2.4680700e-001	
 -4.5999100e-001	  2.0219300e-001	  8.6459600e-001	
 -3.9023100e+001	 -5.4331000e+000	 -3.4214800e+001	
  8.4305200e-001	  3.1278500e-001	  4.3752600e-001	
 -1.0885100e-001	  8.9589300e-001	 -4.3072900e-001	
 -5.2670200e-001	  3.1550200e-001	  7.8933100e-001	
 -5.1184100e+001	  3.0263700e+000	 -3.8933900e+001	
